subsidiary_id,order_id,order_timestamp,customer_id,region,country,city,channel,sku,category,qty,unit_price,discount_pct,coupon_code,total_amount,order_date
LMS,LMS_ORD_20251106_0034,2025-11-06T08:34:21Z,CUST_03647,NA,US,Seattle,mobile_app,SKU-3001,fitness,3,29.99,5,,85.47,2025-11-06
LMS,LMS_ORD_20251106_0035,2025-11-06T01:19:26Z,CUST_02197,NA,US,Seattle,online,SKU-4001,electronics,4,14.99,0,,59.96,2025-11-06
LMS,LMS_ORD_20251106_0036,2025-11-06T19:03:38Z,CUST_04597,NA,US,Austin,marketplace,SKU-3001,fitness,2,29.99,0,,59.98,2025-11-06
LMS,LMS_ORD_20251106_0037,2025-11-06T16:02:55Z,CUST_03598,NA,US,Denver,mobile_app,SKU-4001,electronics,5,9.99,5,,47.45,2025-11-06
LMS,LMS_ORD_20251106_0038,2025-11-06T12:44:05Z,CUST_04595,NA,US,Denver,online,SKU-5001,outdoor,4,49.99,15,,169.97,2025-11-06
LMS,LMS_ORD_20251106_0039,2025-11-06T06:25:20Z,CUST_00853,NA,US,Seattle,mobile_app,SKU-3001,fitness,2,99.99,5,,189.98,2025-11-06
LMS,LMS_ORD_20251106_0040,2025-11-06T14:52:42Z,CUST_03495,EU,UK,London,marketplace,SKU-2001,home,2,9.99,10,,17.98,2025-11-06
LMS,LMS_ORD_20251106_0041,2025-11-06T05:13:19Z,CUST_00999,NA,US,Denver,marketplace,SKU-2001,home,1,99.99,0,,99.99,2025-11-06
LMS,LMS_ORD_20251106_0042,2025-11-06T05:26:57Z,CUST_01891,EU,DE,Berlin,marketplace,SKU-3001,fitness,4,9.99,5,,37.96,2025-11-06
LMS,LMS_ORD_20251106_0043,2025-11-06T16:09:37Z,CUST_00449,NA,US,Austin,online,SKU-3001,fitness,2,9.99,0,,19.98,2025-11-06
LMS,LMS_ORD_20251106_0044,2025-11-06T21:44:24Z,CUST_04665,NA,US,Denver,mobile_app,SKU-1001,apparel,5,14.99,10,,67.45,2025-11-06
LMS,LMS_ORD_20251106_0045,2025-11-06T04:48:13Z,CUST_02337,EU,UK,London,online,SKU-3001,fitness,5,14.99,10,,67.45,2025-11-06
LMS,LMS_ORD_20251106_0046,2025-11-06T20:35:25Z,CUST_01847,NA,US,Denver,marketplace,SKU-4001,electronics,3,99.99,10,,269.97,2025-11-06
LMS,LMS_ORD_20251106_0047,2025-11-06T07:15:31Z,CUST_01220,NA,US,Denver,online,SKU-3001,fitness,5,14.99,15,,63.71,2025-11-06
LMS,LMS_ORD_20251106_0048,2025-11-06T23:31:02Z,CUST_04208,EU,DE,Berlin,online,SKU-2001,home,2,29.99,15,,50.98,2025-11-06
LMS,LMS_ORD_20251106_0049,2025-11-06T00:21:20Z,CUST_00451,NA,US,Denver,online,SKU-3001,fitness,4,14.99,10,,53.96,2025-11-06
LMS,LMS_ORD_20251106_0050,2025-11-06T02:47:32Z,CUST_04683,NA,US,Austin,marketplace,SKU-1001,apparel,5,14.99,10,,67.45,2025-11-06
LMS,LMS_ORD_20251106_0051,2025-11-06T12:26:06Z,CUST_03905,EU,DE,Berlin,mobile_app,SKU-3001,fitness,3,9.99,10,,26.97,2025-11-06
LMS,LMS_ORD_20251106_0052,2025-11-06T04:48:24Z,CUST_00183,EU,UK,London,marketplace,SKU-4001,electronics,2,9.99,0,,19.98,2025-11-06
LMS,LMS_ORD_20251106_0053,2025-11-06T03:08:27Z,CUST_03080,NA,US,Austin,mobile_app,SKU-1001,apparel,1,9.99,15,,8.49,2025-11-06
LMS,LMS_ORD_20251106_0054,2025-11-06T07:40:46Z,CUST_03629,NA,US,Denver,marketplace,SKU-2001,home,3,49.99,15,,127.47,2025-11-06
LMS,LMS_ORD_20251106_0055,2025-11-06T10:29:57Z,CUST_04871,EU,UK,London,marketplace,SKU-2001,home,5,29.99,5,,142.45,2025-11-06
LMS,LMS_ORD_20251106_0056,2025-11-06T23:16:48Z,CUST_02045,NA,US,Denver,mobile_app,SKU-4001,electronics,2,29.99,5,,56.98,2025-11-06
LMS,LMS_ORD_20251106_0057,2025-11-06T15:25:34Z,CUST_00435,EU,UK,London,online,SKU-3001,fitness,2,9.99,15,,16.98,2025-11-06
LMS,LMS_ORD_20251106_0058,2025-11-06T12:37:41Z,CUST_01289,NA,US,Austin,online,SKU-4001,electronics,3,99.99,10,,269.97,2025-11-06
LMS,LMS_ORD_20251106_0059,2025-11-06T05:20:33Z,CUST_00120,NA,US,Denver,mobile_app,SKU-3001,fitness,3,49.99,15,,127.47,2025-11-06
LMS,LMS_ORD_20251106_0060,2025-11-06T16:46:32Z,CUST_02573,NA,US,Denver,mobile_app,SKU-1001,apparel,4,49.99,15,,169.97,2025-11-06
LMS,LMS_ORD_20251106_0061,2025-11-06T03:25:21Z,CUST_00775,EU,DE,Berlin,marketplace,SKU-2001,home,3,99.99,0,,299.97,2025-11-06
LMS,LMS_ORD_20251106_0062,2025-11-06T01:57:06Z,CUST_04227,NA,US,Austin,marketplace,SKU-4001,electronics,1,29.99,5,,28.49,2025-11-06
LMS,LMS_ORD_20251106_0063,2025-11-06T10:29:04Z,CUST_04882,NA,US,Denver,online,SKU-1001,apparel,4,9.99,0,,39.96,2025-11-06
LMS,LMS_ORD_20251106_0064,2025-11-06T17:50:49Z,CUST_04239,NA,US,Seattle,marketplace,SKU-2001,home,5,9.99,10,,44.96,2025-11-06
LMS,LMS_ORD_20251106_0065,2025-11-06T13:34:11Z,CUST_04035,EU,UK,London,mobile_app,SKU-3001,fitness,3,29.99,15,,76.47,2025-11-06
LMS,LMS_ORD_20251106_0066,2025-11-06T23:24:13Z,CUST_01656,EU,DE,Berlin,marketplace,SKU-4001,electronics,3,99.99,5,,284.97,2025-11-06
LMS,LMS_ORD_20251106_0067,2025-11-06T10:08:05Z,CUST_01379,NA,US,Austin,marketplace,SKU-4001,electronics,5,49.99,15,,212.46,2025-11-06
LMS,LMS_ORD_20251106_0068,2025-11-06T12:18:45Z,CUST_04228,NA,US,Seattle,online,SKU-5001,outdoor,3,29.99,0,,89.97,2025-11-06
LMS,LMS_ORD_20251106_0069,2025-11-06T06:11:57Z,CUST_02400,NA,US,Austin,marketplace,SKU-3001,fitness,4,9.99,0,,39.96,2025-11-06
LMS,LMS_ORD_20251106_0070,2025-11-06T08:40:40Z,CUST_02751,NA,US,Seattle,marketplace,SKU-5001,outdoor,5,29.99,5,,142.45,2025-11-06
LMS,LMS_ORD_20251106_0071,2025-11-06T05:37:17Z,CUST_04337,NA,US,Denver,online,SKU-4001,electronics,1,49.99,15,,42.49,2025-11-06
LMS,LMS_ORD_20251106_0072,2025-11-06T09:17:04Z,CUST_01812,NA,US,Austin,marketplace,SKU-1001,apparel,3,14.99,15,,38.22,2025-11-06
LMS,LMS_ORD_20251106_0073,2025-11-06T01:00:19Z,CUST_02848,EU,UK,London,marketplace,SKU-3001,fitness,4,14.99,0,,59.96,2025-11-06
LMS,LMS_ORD_20251106_0074,2025-11-06T21:41:13Z,CUST_02375,EU,UK,London,online,SKU-3001,fitness,1,14.99,10,,13.49,2025-11-06
LMS,LMS_ORD_20251106_0075,2025-11-06T00:33:35Z,CUST_00651,EU,DE,Berlin,online,SKU-5001,outdoor,2,99.99,5,,189.98,2025-11-06
LMS,LMS_ORD_20251106_0076,2025-11-06T00:06:22Z,CUST_00406,EU,DE,Berlin,online,SKU-1001,apparel,1,14.99,5,,14.24,2025-11-06
LMS,LMS_ORD_20251106_0077,2025-11-06T10:20:24Z,CUST_01973,NA,US,Austin,marketplace,SKU-3001,fitness,5,9.99,0,,49.95,2025-11-06
LMS,LMS_ORD_20251106_0078,2025-11-06T20:08:10Z,CUST_04154,NA,US,Denver,mobile_app,SKU-2001,home,1,99.99,0,,99.99,2025-11-06
LMS,LMS_ORD_20251106_0079,2025-11-06T17:43:07Z,CUST_03563,NA,US,Seattle,marketplace,SKU-2001,home,4,14.99,0,,59.96,2025-11-06
LMS,LMS_ORD_20251106_0080,2025-11-06T22:19:43Z,CUST_01614,NA,US,Austin,marketplace,SKU-5001,outdoor,4,99.99,15,,339.97,2025-11-06
LMS,LMS_ORD_20251106_0081,2025-11-06T16:05:50Z,CUST_01882,NA,US,Denver,marketplace,SKU-5001,outdoor,5,9.99,10,,44.96,2025-11-06
LMS,LMS_ORD_20251106_0082,2025-11-06T21:35:57Z,CUST_01381,EU,DE,Berlin,online,SKU-5001,outdoor,2,49.99,15,,84.98,2025-11-06
LMS,LMS_ORD_20251106_0083,2025-11-06T04:05:35Z,CUST_00037,NA,US,Denver,marketplace,SKU-2001,home,2,14.99,5,,28.48,2025-11-06
LMS,LMS_ORD_20251106_0084,2025-11-06T18:52:48Z,CUST_01695,EU,UK,London,online,SKU-4001,electronics,3,99.99,15,,254.97,2025-11-06
LMS,LMS_ORD_20251106_0085,2025-11-06T17:32:06Z,CUST_00705,NA,US,Seattle,online,SKU-4001,electronics,3,49.99,0,,149.97,2025-11-06
LMS,LMS_ORD_20251106_0086,2025-11-06T23:36:36Z,CUST_01887,NA,US,Seattle,online,SKU-2001,home,1,99.99,10,,89.99,2025-11-06
LMS,LMS_ORD_20251106_0087,2025-11-06T08:10:00Z,CUST_04621,EU,UK,London,mobile_app,SKU-5001,outdoor,1,14.99,15,,12.74,2025-11-06
LMS,LMS_ORD_20251106_0088,2025-11-06T04:59:37Z,CUST_01095,NA,US,Denver,online,SKU-4001,electronics,3,99.99,10,,269.97,2025-11-06
LMS,LMS_ORD_20251106_0089,2025-11-06T00:31:41Z,CUST_03022,NA,US,Seattle,mobile_app,SKU-3001,fitness,3,14.99,0,,44.97,2025-11-06
LMS,LMS_ORD_20251106_0090,2025-11-06T05:05:39Z,CUST_02949,NA,US,Seattle,marketplace,SKU-5001,outdoor,2,49.99,10,,89.98,2025-11-06
LMS,LMS_ORD_20251106_0091,2025-11-06T05:53:20Z,CUST_01137,NA,US,Denver,online,SKU-2001,home,2,49.99,5,,94.98,2025-11-06
LMS,LMS_ORD_20251106_0092,2025-11-06T08:22:44Z,CUST_04141,NA,US,Denver,mobile_app,SKU-1001,apparel,1,99.99,5,,94.99,2025-11-06
LMS,LMS_ORD_20251106_0093,2025-11-06T04:50:03Z,CUST_01549,NA,US,Austin,online,SKU-3001,fitness,5,9.99,5,,47.45,2025-11-06
LMS,LMS_ORD_20251106_0094,2025-11-06T17:54:21Z,CUST_02346,NA,US,Seattle,mobile_app,SKU-1001,apparel,4,49.99,15,,169.97,2025-11-06
LMS,LMS_ORD_20251106_0095,2025-11-06T11:53:40Z,CUST_03157,NA,US,Austin,marketplace,SKU-5001,outdoor,2,29.99,15,,50.98,2025-11-06
LMS,LMS_ORD_20251106_0096,2025-11-06T00:07:52Z,CUST_03956,NA,US,Denver,mobile_app,SKU-5001,outdoor,2,29.99,0,,59.98,2025-11-06
LMS,LMS_ORD_20251106_0097,2025-11-06T23:03:15Z,CUST_02159,NA,US,Denver,mobile_app,SKU-1001,apparel,2,29.99,15,,50.98,2025-11-06
LMS,LMS_ORD_20251106_0098,2025-11-06T03:25:15Z,CUST_03531,NA,US,Austin,mobile_app,SKU-3001,fitness,2,14.99,15,,25.48,2025-11-06
LMS,LMS_ORD_20251106_0099,2025-11-06T23:14:01Z,CUST_00400,NA,US,Seattle,mobile_app,SKU-3001,fitness,2,29.99,0,,59.98,2025-11-06
LMS,LMS_ORD_20251106_0100,2025-11-06T19:42:40Z,CUST_00656,EU,DE,Berlin,online,SKU-5001,outdoor,2,14.99,15,,25.48,2025-11-06
LMS,LMS_ORD_20251106_0101,2025-11-06T17:04:55Z,CUST_02224,NA,US,Seattle,online,SKU-5001,outdoor,2,14.99,10,,26.98,2025-11-06
LMS,LMS_ORD_20251106_0102,2025-11-06T15:43:29Z,CUST_00784,EU,UK,London,mobile_app,SKU-5001,outdoor,5,29.99,10,,134.95,2025-11-06
LMS,LMS_ORD_20251106_0103,2025-11-06T13:30:45Z,CUST_04076,EU,UK,London,online,SKU-2001,home,3,29.99,10,,80.97,2025-11-06
LMS,LMS_ORD_20251106_0104,2025-11-06T10:37:50Z,CUST_01501,NA,US,Denver,online,SKU-3001,fitness,3,99.99,5,,284.97,2025-11-06
LMS,LMS_ORD_20251106_0105,2025-11-06T02:19:36Z,CUST_01807,NA,US,Seattle,online,SKU-3001,fitness,2,14.99,10,,26.98,2025-11-06
LMS,LMS_ORD_20251106_0106,2025-11-06T23:50:57Z,CUST_02946,EU,UK,London,online,SKU-2001,home,4,49.99,10,,179.96,2025-11-06
LMS,LMS_ORD_20251106_0107,2025-11-06T16:00:30Z,CUST_00012,NA,US,Austin,marketplace,SKU-5001,outdoor,1,29.99,0,,29.99,2025-11-06
LMS,LMS_ORD_20251106_0108,2025-11-06T04:07:47Z,CUST_03373,NA,US,Denver,marketplace,SKU-3001,fitness,3,9.99,5,,28.47,2025-11-06
LMS,LMS_ORD_20251106_0109,2025-11-06T11:40:19Z,CUST_00479,EU,UK,London,mobile_app,SKU-1001,apparel,1,9.99,15,,8.49,2025-11-06
LMS,LMS_ORD_20251106_0110,2025-11-06T09:28:49Z,CUST_02618,NA,US,Seattle,online,SKU-5001,outdoor,5,99.99,0,,499.95,2025-11-06
LMS,LMS_ORD_20251106_0111,2025-11-06T18:09:10Z,CUST_03336,NA,US,Austin,marketplace,SKU-2001,home,5,29.99,0,,149.95,2025-11-06
LMS,LMS_ORD_20251106_0112,2025-11-06T14:37:26Z,CUST_02734,NA,US,Seattle,marketplace,SKU-1001,apparel,4,49.99,10,,179.96,2025-11-06
LMS,LMS_ORD_20251106_0113,2025-11-06T11:08:06Z,CUST_03944,NA,US,Seattle,online,SKU-1001,apparel,2,14.99,15,,25.48,2025-11-06
LMS,LMS_ORD_20251106_0114,2025-11-06T03:17:06Z,CUST_01362,NA,US,Denver,online,SKU-3001,fitness,4,9.99,15,,33.97,2025-11-06
LMS,LMS_ORD_20251106_0115,2025-11-06T13:54:34Z,CUST_01066,NA,US,Denver,marketplace,SKU-4001,electronics,5,9.99,10,,44.96,2025-11-06
LMS,LMS_ORD_20251106_0116,2025-11-06T10:30:05Z,CUST_03542,NA,US,Denver,mobile_app,SKU-5001,outdoor,5,9.99,15,,42.46,2025-11-06
LMS,LMS_ORD_20251106_0117,2025-11-06T11:59:54Z,CUST_00435,NA,US,Denver,marketplace,SKU-2001,home,1,49.99,10,,44.99,2025-11-06
LMS,LMS_ORD_20251106_0118,2025-11-06T06:16:05Z,CUST_03287,NA,US,Denver,marketplace,SKU-4001,electronics,1,99.99,0,,99.99,2025-11-06
LMS,LMS_ORD_20251106_0119,2025-11-06T14:37:38Z,CUST_04924,EU,DE,Berlin,mobile_app,SKU-5001,outdoor,5,9.99,0,,49.95,2025-11-06
LMS,LMS_ORD_20251106_0120,2025-11-06T07:56:23Z,CUST_02819,EU,DE,Berlin,mobile_app,SKU-2001,home,3,49.99,10,,134.97,2025-11-06
LMS,LMS_ORD_20251106_0121,2025-11-06T07:28:18Z,CUST_02488,EU,UK,London,mobile_app,SKU-1001,apparel,5,29.99,10,,134.95,2025-11-06
LMS,LMS_ORD_20251106_0122,2025-11-06T09:30:53Z,CUST_04155,EU,DE,Berlin,online,SKU-3001,fitness,1,99.99,5,,94.99,2025-11-06
LMS,LMS_ORD_20251106_0123,2025-11-06T22:58:20Z,CUST_01079,EU,DE,Berlin,marketplace,SKU-1001,apparel,3,49.99,10,,134.97,2025-11-06
LMS,LMS_ORD_20251106_0124,2025-11-06T16:11:25Z,CUST_00179,NA,US,Austin,marketplace,SKU-5001,outdoor,5,9.99,15,,42.46,2025-11-06
LMS,LMS_ORD_20251106_0125,2025-11-06T05:53:39Z,CUST_02363,EU,UK,London,online,SKU-2001,home,1,14.99,5,,14.24,2025-11-06
LMS,LMS_ORD_20251106_0126,2025-11-06T09:12:49Z,CUST_03027,NA,US,Austin,mobile_app,SKU-5001,outdoor,2,14.99,0,,29.98,2025-11-06
LMS,LMS_ORD_20251106_0127,2025-11-06T13:06:34Z,CUST_01081,EU,DE,Berlin,marketplace,SKU-4001,electronics,1,29.99,5,,28.49,2025-11-06
LMS,LMS_ORD_20251106_0128,2025-11-06T09:18:38Z,CUST_03500,EU,UK,London,marketplace,SKU-2001,home,2,29.99,15,,50.98,2025-11-06
LMS,LMS_ORD_20251106_0129,2025-11-06T03:34:36Z,CUST_02342,EU,UK,London,marketplace,SKU-5001,outdoor,4,14.99,0,,59.96,2025-11-06
LMS,LMS_ORD_20251106_0130,2025-11-06T03:49:42Z,CUST_00072,EU,DE,Berlin,marketplace,SKU-5001,outdoor,3,99.99,0,,299.97,2025-11-06
LMS,LMS_ORD_20251106_0131,2025-11-06T00:25:54Z,CUST_03293,EU,DE,Berlin,marketplace,SKU-5001,outdoor,3,29.99,0,,89.97,2025-11-06
LMS,LMS_ORD_20251106_0132,2025-11-06T11:57:50Z,CUST_01227,NA,US,Austin,marketplace,SKU-4001,electronics,5,49.99,0,,249.95,2025-11-06
LMS,LMS_ORD_20251106_0133,2025-11-06T04:57:10Z,CUST_01715,EU,DE,Berlin,marketplace,SKU-2001,home,5,29.99,5,,142.45,2025-11-06
LMS,LMS_ORD_20251106_0134,2025-11-06T16:08:51Z,CUST_04370,NA,US,Austin,mobile_app,SKU-1001,apparel,1,14.99,15,,12.74,2025-11-06
LMS,LMS_ORD_20251106_0135,2025-11-06T11:22:01Z,CUST_01853,NA,US,Denver,online,SKU-5001,outdoor,4,14.99,5,,56.96,2025-11-06
LMS,LMS_ORD_20251106_0136,2025-11-06T15:34:42Z,CUST_00699,NA,US,Austin,marketplace,SKU-3001,fitness,2,29.99,5,,56.98,2025-11-06
LMS,LMS_ORD_20251106_0137,2025-11-06T03:19:48Z,CUST_00811,NA,US,Austin,marketplace,SKU-2001,home,5,49.99,5,,237.45,2025-11-06
LMS,LMS_ORD_20251106_0138,2025-11-06T16:23:13Z,CUST_02523,NA,US,Denver,marketplace,SKU-2001,home,5,99.99,5,,474.95,2025-11-06
LMS,LMS_ORD_20251106_0139,2025-11-06T18:21:39Z,CUST_03921,NA,US,Austin,online,SKU-2001,home,5,29.99,15,,127.46,2025-11-06
LMS,LMS_ORD_20251106_0140,2025-11-06T20:04:35Z,CUST_01327,NA,US,Austin,online,SKU-3001,fitness,4,14.99,0,,59.96,2025-11-06
LMS,LMS_ORD_20251106_0141,2025-11-06T03:10:19Z,CUST_03951,EU,UK,London,marketplace,SKU-2001,home,3,99.99,5,,284.97,2025-11-06
LMS,LMS_ORD_20251106_0142,2025-11-06T11:41:25Z,CUST_01704,EU,UK,London,marketplace,SKU-3001,fitness,5,49.99,15,,212.46,2025-11-06
LMS,LMS_ORD_20251106_0143,2025-11-06T12:47:18Z,CUST_03148,NA,US,Seattle,online,SKU-1001,apparel,3,9.99,5,,28.47,2025-11-06
